frame,distance,adult_speed,child_speed
1,325.33213797594607,None,None
2,325.3740155574812,16.666666666666668,8.333333333333334
3,325.8297101247828,7.142857142857142,0.0
4,324.9634594842934,0.0,15.971914124998497
5,323.1857051294194,18.63389981249825,33.333333333333336
6,322.2285679451777,14.285714285714285,35.71428571428571
7,320.8628990706155,15.971914124998497,20.203050891044214
8,320.0878785583734,18.63389981249825,37.2677996249965
9,319.1269339933563,14.285714285714285,15.971914124998497
10,316.9921134665656,31.94382824999702,31.94382824999702
11,316.027293125135,16.666666666666654,18.633899812498232
12,316.48380685273617,20.20305089104423,15.97191412499851
13,315.5253555579963,28.571428571428545,15.971914124998484
14,318.71774346590746,8.333333333333341,50.00000000000005
15,318.76833280613056,0.0,15.971914124998484
16,320.14059411452337,21.428571428571445,0.0
17,318.71774346590746,30.04626062886655,8.333333333333327
18,319.7987648506479,14.285714285714228,47.915742374995304
19,317.5661348443817,14.285714285714363,45.17539514526281
20,317.85413321207574,34.359213546813805,30.04626062886655
21,317.3487828872202,14.285714285714272,14.285714285714272
22,315.6156681788786,20.2030508910442,122.05719636167889
23,318.8510624100224,14.285714285714318,52.00078492343239
24,314.6505998723028,8.333333333333327,338.3990084041156
25,319.86442440509074,7.142857142857136,85.71428571428564
26,322.8761372415125,30.04626062886655,47.14045207910313
27,327.6339420756036,15.971914124998536,79.85957062499267
28,330.6678847423801,25.753937681885613,71.42857142857136
29,329.60013652909794,16.666666666666654,116.66666666666656
30,327.43396280776983,20.203050891044263,157.30511103960922
31,329.03229324794245,58.9015089373951,124.74463711837831
32,331.49358968161056,18.633899812498232,396.1621441334901
33,332.9294219500584,0.0,45.17539514526267
34,337.01780368401904,49.999999999999794,88.35226340609236
35,341.2521062206064,37.26779962499619,83.33333333333265
36,343.57677453518306,0.0,83.29931278350502
37,350.55135144511996,31.943828249997072,553.513821887412
38,358.5223145077584,16.666666666666654,203.44259359556153
39,362.01243072579706,31.943828249996866,77.26181304565661
40,367.5,21.428571428571477,108.79675865519894
41,371.0053907964142,0.0,67.18548123582119
42,372.0053763052357,28.571428571428637,71.42857142857159
43,376.52124774041636,0.0,70.34898429854331
44,373.80108346552447,16.666666666666774,186.3389981249837
45,371.2132136656776,14.285714285714228,135.52618543578714
46,365.15339242570377,28.571428571428637,147.2537723434882
47,357.52097840546367,8.333333333333327,137.43685418725522
48,352.1959681768092,15.971914124998536,83.29931278350449
49,346.5544690232691,0.0,210.92604371761914
50,331.3034862478812,37.26779962499619,226.69117514558886
51,318.1980515339464,0.0,217.59351731039928
52,310.09837148879063,31.943828249997072,243.27694808466345
53,302.44668951734286,23.570226039551564,351.5837184954828
54,286.81004166521086,0.0,246.60966430902855
55,277.8259347145259,15.971914124998536,282.84271247461965
56,274.2735860413831,33.33333333333331,229.88523706889518
57,260.8299254303463,14.285714285714318,281.1238379164925
58,241.94265849576837,31.943828249996866,260.6898227270655
59,229.8695282111137,58.33333333333371,253.8591035287986
60,230.31771534122163,28.571428571428456,29.450754468697458
61,227.33510507618485,29.450754468697642,128.76968840942848
62,222.28360263411244,60.667582410670484,260.8745973749733
63,202.6110806446676,114.28571428571527,402.099084143934
64,None,51.50787536377106,None
65,None,130.1708279317784,None
66,154.6487956629472,58.901508937394915,None
67,None,64.28571428571402,None
68,149.15176834352317,178.92425461320022,None
69,None,None,None
70,None,None,None
71,None,None,None
72,None,None,431.2416813749577
73,None,None,None
74,None,None,None
75,None,None,None
76,None,None,None
77,None,None,None
78,None,None,None
79,None,182.52760484543694,None
80,None,263.12755673078414,None
81,None,72.84313590846806,None
82,None,55.7874976850473,None
83,None,119.31517552730372,None
84,193.56458870361593,67.38557951468975,None
85,203.26399090837512,28.571428571428456,225.87697572631188
86,206.20196410315785,41.66666666666694,150.23130314433385
87,210.87437018281761,42.857142857142684,97.15336077668135
88,222.9910312097776,21.428571428571612,221.88892238584572
89,227.26416347501865,53.35936864527329,178.92425461319758
90,234.95531490051465,20.20305089104439,115.17511068998027
91,241.4337383217184,7.142857142857114,99.99999999999959
92,248.1954874690513,18.633899812498093,117.85113019775694
93,251.38665437926494,14.285714285714409,137.20980508784794
94,251.82930726982514,14.285714285714228,7.142857142857114
95,251.80994817520613,8.333333333333387,16.666666666666774
96,249.13048789740688,31.943828249996866,7.142857142857114
97,255.26456863419176,20.203050891044136,142.85714285714226
98,257.44174098230457,16.666666666666774,58.33333333333371
99,256.82678987987214,31.943828249996866,29.450754468697458
100,255.37080882512785,51.50787536377106,102.27015045197354
101,258.5406157647189,47.140452079103476,111.80339887499022
102,257.30332294783915,7.142857142857114,58.901508937394915
103,255.46281529803903,35.71428571428602,95.83148474999182
104,260.0812373086532,8.333333333333265,136.6768288904716
105,265.70660511172844,7.1428571428572045,127.7753129999891
106,269.3385416163086,7.142857142857114,58.901508937394915
107,276.88129225355766,34.35921354681356,145.5354099714403
108,283.3513719747974,25.75393768188586,71.42857142857204
109,291.3365751154496,35.714285714285566,111.80339887498904
110,291.80687106372255,18.63389981249837,23.570226039551738
