frame,adult_pitch,adult_yaw,adult_roll,child_pitch,child_yaw,child_roll,adult_angle,child_angle,adult_tdx,adult_tdy,child_tdx,child_tdy,adult_x3,adult_y3,child_x3,child_y3
4571,None,None,None,-175.4791717529297,-3.5952882766723633,149.75555419921875,None,51.4400171911439,None,None,1405,1489,None,None,1412.4623049932611,1498.3612701940742
4572,None,None,None,-157.5314483642578,-33.168243408203125,149.96649169921875,None,30.316256941529197,None,None,1406,1489,None,None,1471.6519205962734,1527.3888777319517
4573,None,None,None,1.5791915655136108,62.02497482299805,3.3031206130981445,None,-179.16137779413128,None,None,1474,1495,None,None,1368.9048940120815,1493.4616426422924
4574,None,None,None,-1.2247852087020874,49.77119445800781,-0.17523863911628723,None,178.9641120999032,None,None,1475,1498,None,None,1383.383426985781,1499.6565764912204
4575,None,None,None,158.86618041992188,64.33150482177734,154.48606872558594,None,-170.16964793423068,None,None,1475,1498,None,None,1368.6447858698364,1479.5712373674012
4576,None,None,None,0.5169860124588013,38.18559646606445,-0.1885613650083542,None,-179.34272574384087,None,None,1474,1498,None,None,1399.814701301923,1497.1489386050728
4577,None,None,None,18.547740936279297,63.42387771606445,14.29983139038086,None,-170.95865780474747,None,None,1474,1499,None,None,1369.362129053211,1482.349584259689
4578,None,None,None,8.856945991516113,61.67167282104492,4.333005428314209,None,-175.25524555456556,None,None,1474,1497,None,None,1368.3708533776403,1488.232632038624
4579,7.206304550170898,46.37770080566406,7.206333160400391,48.34910202026367,82.29049682617188,44.515262603759766,-173.1826274579036,-174.22402253739003,1503,1483,1475,1496,1460.289698188307,1477.8939701297431,1360.0485288578568,1484.3723465415378
4580,None,None,None,21.214818954467773,64.14627838134766,17.082744598388672,None,-170.05421637358234,None,None,1475,1494,None,None,1370.6104029138803,1475.6951308265593
4581,None,None,None,28.67205047607422,66.78763580322266,25.79303741455078,None,-168.3729162833998,None,None,1476,1495,None,None,1373.0663633607126,1473.820046995155
4582,None,None,None,26.089881896972656,53.97116470336914,26.202011108398438,None,-162.26273216245227,None,None,1479,1498,None,None,1390.8493991041962,1469.8043644804566
4583,None,None,None,18.621232986450195,58.963523864746094,14.470366477966309,None,-169.12385612052827,None,None,1477,1496,None,None,1382.7476803138072,1477.890559688175
4584,None,None,None,23.392671585083008,51.42515182495117,23.18502426147461,None,-162.42908744276863,None,None,1477,1494,None,None,1389.439039970094,1466.2729448179357
4585,None,None,None,7.914802074432373,49.894134521484375,4.313166618347168,None,-173.38447015248119,None,None,1477,1492,None,None,1389.8064763746697,1481.8874144208817
4586,None,None,None,4.041541576385498,40.48246383666992,1.7193721532821655,None,-175.2796630600465,None,None,1477,1492,None,None,1403.638674166035,1485.942384984304
4587,-0.2050233781337738,-59.88978576660156,-4.283988952636719,14.905591011047363,60.1005973815918,13.193525314331055,0.11889628742024097,-171.58646279633598,1459,1516,1477,1491,1495.3326055230937,1516.0753950491003,1379.0400807469848,1476.5108872709593
4588,None,None,None,3.2092044353485107,46.17417526245117,0.6023986339569092,None,-176.92427390730293,None,None,1476,1493,None,None,1393.0334579016535,1488.541944558729
4589,None,None,None,4.210169315338135,55.57518005371094,-0.24886764585971832,None,-177.1195827114299,None,None,1476,1493,None,None,1381.1400979558302,1488.2271087862082
4590,-23.787813186645508,-56.28202819824219,16.452476501464844,2.5469377040863037,52.98638153076172,-3.8320298194885254,15.066003117581161,-178.0811453815951,1460,1519,1476,1493,1494.1029835800139,1528.1799861863256,1385.7703545522709,1489.9770490443095
4591,-0.6501796245574951,31.248170852661133,-1.283126711845398,14.39913558959961,47.827701568603516,12.355915069580078,178.92860790763694,-167.30511160985523,1503,1455,1476,1494,1472.9127317226619,1455.5626770294214,1392.99351927952,1475.3014629834624
4592,None,None,None,20.396949768066406,62.45810317993164,19.438894271850586,None,-169.69875841458796,None,None,1476,1495,None,None,1374.9192824263819,1476.6282575808539
4593,14.286467552185059,-63.12664794921875,-11.808595657348633,143.16204833984375,67.48603820800781,141.5927276611328,-7.127800539567709,-166.04389476694212,1464,1493,1475,1497,1501.4643308938014,1488.3151096662414,1370.6121526049978,1471.0581141086345
4594,None,None,None,5.213636875152588,65.81250762939453,3.503812313079834,None,-177.66279459012725,None,None,1475,1497,None,None,1370.0958937241599,1492.718383964976
4595,None,None,None,20.601478576660156,50.682376861572266,18.650005340576172,None,-163.92409714537484,None,None,1476,1496,None,None,1390.1253650738631,1471.25268108346
4596,None,None,None,34.089500427246094,66.22434997558594,29.071643829345703,None,-166.1299768290278,None,None,1476,1496,None,None,1371.6750536279267,1470.2401034740328
4597,None,None,None,39.39510726928711,61.02720642089844,38.31751251220703,None,-160.63819764590053,None,None,1476,1497,None,None,1378.0168195705214,1462.5680818667333
4598,None,None,None,166.18466186523438,49.6471061706543,163.13783264160156,None,-168.5308959181802,None,None,1476,1498,None,None,1390.648055750362,1480.6828753241768
4599,None,None,None,36.96177673339844,57.482078552246094,35.217933654785156,None,-159.02700337660076,None,None,1477,1498,None,None,1384.24543097111,1462.4450043021936
4600,170.85888671875,-1.6345444917678833,179.62921142578125,2.113971471786499,77.94648742675781,-2.373072385787964,-79.81700374950414,-179.5487092331028,1470,1498,1478,1498,1471.1124482542364,1491.8067273030574,1372.381076917092,1497.1680743167117
4601,None,None,None,4.591328144073486,78.70954895019531,-1.1395281553268433,None,-179.08441649779644,None,None,1479,1499,None,None,1373.0900912266343,1497.3074212297952
4602,None,None,None,-80.70643615722656,79.25021362304688,-86.80521392822266,None,169.38809140619375,None,None,1481,1499,None,None,1380.7899884865717,1517.7753522795622
4603,None,None,None,165.15283203125,31.476900100708008,162.0155487060547,None,-157.28938961931817,None,None,1481,1498,None,None,1428.2623646589332,1475.9278931669414
4604,None,None,None,102.15821838378906,78.16264343261719,97.33454132080078,None,-168.4209083950896,None,None,1483,1500,None,None,1388.062816798784,1480.5482965962985
4605,None,None,None,155.83316040039062,42.29971694946289,150.25650024414062,None,-155.775897405964,None,None,1483,1500,None,None,1417.0451277544732,1470.325349725516
4606,3.3399817943573,0.24341261386871338,2.022608757019043,173.43466186523438,9.064099311828613,171.398193359375,-94.17063498878224,-144.37083976607693,1475,1502,1433,1504,1474.7620930414814,1498.7374318072827,1414.252819464238,1490.563900082034
4607,6.548495292663574,13.814351081848145,4.369063377380371,173.40650939941406,8.870412826538086,172.8961181640625,-155.11798688605242,-143.65672262326086,1476,1501,1435,1506,1462.1509507216672,1494.5767689987308,1416.4959773527164,1492.3859136168892
4608,6.075282573699951,4.0547099113464355,17.074142456054688,175.4611358642578,5.163383483886719,167.8594970703125,-123.81345045363166,-138.7897431965812,1476,1503,1435,1505,1471.8988790636197,1496.8769286355118,1424.1104693148923,1495.4634926120646
4609,10.165952682495117,12.554957389831543,6.630520820617676,175.36473083496094,-4.0598907470703125,160.04879760742188,-141.60172834341049,-48.70724425206123,1483,1503,1436,1505,1472.7833295758178,1494.902868584348,1444.637500292761,1495.1656322913489
4610,-33.76328659057617,78.89684295654297,-38.98014450073242,173.92678833007812,11.217758178710938,169.83863830566406,173.77546029002878,-151.9220651494182,1483,1503,1436,1505,1438.8423069425442,1507.8161973538083,1412.4608558125103,1492.4429147809758
4611,None,None,None,171.931396484375,11.907002449035645,167.8466339111328,None,-146.35044750901486,None,None,1437,1505,None,None,1412.2411477668254,1488.519375208357
4612,None,None,None,172.25619506835938,12.662296295166016,167.48776245117188,None,-149.0469787499513,None,None,1437,1505,None,None,1410.257086947199,1488.961065972229
4613,44.35458755493164,61.79047775268555,43.3488883972168,172.18630981445312,6.250533580780029,169.486083984375,-159.4438545586295,-128.85600583780075,1485,1504,1437,1505,1445.34487804663,1489.129250148271,1423.7171117414223,1488.5124474230788
4614,None,None,None,174.6093292236328,6.87560510635376,169.5086669921875,None,-142.07747597018957,None,None,1438,1505,None,None,1423.3948745979237,1493.6209961719674
4615,108.05677032470703,72.15843963623047,103.99769592285156,176.03817749023438,5.909923076629639,168.8119659423828,-162.98519537760976,-146.27872973535057,1484,1503,1439,1505,1436.4046293169527,1488.4351861620876,1426.5412570428473,1496.6843673710607
4616,17.170883178710938,51.9995231628418,15.418486595153809,175.33265686035156,-0.5722981691360474,168.2674560546875,-167.01148353169978,-83.00152599367804,1485,1503,1439,1505,1444.8117121620792,1493.7302863646044,1440.2185752360847,1495.0733154430186
4617,None,None,None,175.31382751464844,-3.292478561401367,167.47767639160156,None,-54.848578087427555,None,None,1438,1504,None,None,1445.0068229135275,1494.049294858064
4618,None,None,None,175.6012420654297,0.8473712801933289,166.13912963867188,None,-100.91508528624308,None,None,1438,1503,None,None,1436.1661788658757,1493.490586295491
4619,None,None,None,174.1498565673828,3.2271769046783447,167.8657989501953,None,-118.95071176256056,None,None,1439,1503,None,None,1432.2445898012113,1490.7881543216695
4620,11.274971961975098,43.20467758178711,12.374811172485352,173.3384552001953,6.440589427947998,163.85443115234375,-168.2406136525996,-134.21940812056852,1484,1502,1438,1503,1449.0850615315794,1494.731714828015,1424.4270776578567,1489.0521137581566
4621,7.692131042480469,29.734210968017578,6.954514503479004,169.47344970703125,13.577984809875488,159.05723571777344,-166.81134772741487,-142.89519418206888,1485,1504,1438,1503,1461.6890700472059,1498.5373413509085,1409.3582266997407,1481.3346202246657
4622,6.457502841949463,8.356135368347168,2.1551249027252197,168.53488159179688,10.869203567504883,164.91590881347656,-142.5596001665909,-134.0091250191188,1486,1503,1439,1503,1479.1696960050956,1497.7702027881692,1415.9947510433053,1479.1849587649083
4623,7.799596786499023,27.540637969970703,9.302001953125,171.02337646484375,7.097128868103027,174.29798889160156,-165.4127454996419,-128.58823826286076,1486,1503,1439,1504,1462.4187401638362,1496.8631431673543,1423.8031340597354,1484.9551978182749
4624,42.864994049072266,61.76824188232422,44.909183502197266,172.61863708496094,8.12744140625,170.31353759765625,-159.93553724132096,-138.0251883507683,1486,1503,1442,1505,1437.5427235134546,1485.3012274111788,1424.6108271929663,1489.3565553284188
4625,10.583723068237305,24.755006790161133,7.807927131652832,174.03929138183594,-1.661553144454956,169.6053924560547,-158.2814184424577,-74.39322751226861,1486,1504,1443,1504,1462.9693487130016,1494.8263377359367,1446.5664477298703,1491.232246425259
4626,None,None,None,15.173606872558594,-23.993480682373047,-37.53666305541992,None,-30.458427023841924,None,None,1445,1504,None,None,1495.422455181729,1474.3481631277564
4627,4.482692241668701,-8.457110404968262,6.342074871063232,-162.06614685058594,43.474525451660156,-163.43133544921875,-27.729040006117913,162.0078804967575,1490,1504,1447,1504,1498.2358654837249,1499.6707476470726,1363.7481272221396,1531.0375144027446
4628,-116.69552612304688,-55.35910415649414,110.09444427490234,179.77874755859375,-10.229164123535156,171.5475311279297,31.68543453320618,-1.2258206623210912,1490,1503,1448,1505,1538.5411196777548,1532.9625623235322,1470.020625480236,1504.5288054854866
4629,14.326355934143066,46.378726959228516,18.207660675048828,179.64649963378906,-10.499995231628418,170.1759033203125,-166.73127730168815,-1.9065169174500174,1491,1504,1448,1505,1449.012883719538,1494.098864401263,1470.779432156027,1504.2417345754072
4630,16.362218856811523,19.92728614807129,30.19791030883789,178.79281616210938,-4.523583889007568,168.3385009765625,-142.15080931940517,-14.911180495377836,1495,1506,1450,1507,1476.5953246762724,1491.6985452264273,1459.7798102069917,1504.3957500921
4631,15.835258483886719,54.48173522949219,11.329691886901855,177.54347229003906,19.7227783203125,171.28282165527344,-168.97853121700192,-173.18223137255623,1497,1506,1451,1507,1453.8616893301355,1497.5979859131696,1409.4912474722942,1502.0373246693487
4632,0.5495235323905945,60.024070739746094,-6.625735759735107,-171.25267028808594,43.00875473022461,-175.70420837402344,-179.6830482636627,170.74037118553713,1498,1507,1453,1506,1452.95575978818,1506.750819416357,1369.7825614578367,1519.5671768760446
4633,177.95401000976562,-63.30259704589844,176.20281982421875,-179.39964294433594,-6.370015621185303,-160.85385131835938,-1.0285810511836653,5.361882953816397,1495,1505,1454,1504,1546.8167244398805,1504.0696796926763,1467.5357604511157,1505.270421277623
4634,None,None,None,-30.37045669555664,51.77077865600586,-36.33381271362305,None,158.28374568727412,None,None,1457,1505,None,None,1362.7350331406008,1542.5435669610797
4635,None,None,None,-20.398685455322266,40.29861068725586,-33.257850646972656,None,157.65650766370248,None,None,1459,1506,None,None,1382.680987293428,1537.3684065488085
4636,None,None,None,-4.6955790519714355,3.751553773880005,-40.2464485168457,None,128.69453655778557,None,None,1460,1507,None,None,1452.213807024596,1516.7206569301077
4637,None,None,None,-40.82334899902344,46.611934661865234,-53.71781539916992,None,148.28630149752627,None,None,1463,1506,None,None,1377.2473004626067,1558.990273384864
4638,None,None,None,-6.752608776092529,52.34326934814453,-10.953679084777832,None,174.8153837482877,None,None,1464,1508,None,None,1371.3728381920182,1516.4046565979638
4639,14.168131828308105,-20.709054946899414,-29.52255630493164,-152.01499938964844,79.09648895263672,-159.58865356445312,-32.92106486897253,174.83499971548343,1496,1507,1464,1508,1522.168078082984,1490.0574606676937,1349.1121848592527,1518.384852511257
4640,None,None,None,-178.75875854492188,19.73395538330078,172.13143920898438,None,176.54430453143527,None,None,1467,1508,None,None,1427.8322325250206,1510.3652045509366
4641,-174.16433715820312,-60.80723190307617,166.84298706054688,178.8519744873047,-5.3905839920043945,169.54290771484375,3.251341120707083,-11.987357637852703,1498,1508,1468,1508,1565.2197425538518,1511.8185920861183,1478.8975857864089,1505.686159717212
4642,57.644554138183594,-78.61837005615234,-65.45820617675781,177.63565063476562,36.11103439331055,175.41552734375,-9.650743673399687,-176.76336821404615,1497,1509,1469,1509,1575.4267606452395,1495.6636503915017,1401.2245226881096,1505.167293602994
4643,-155.55665588378906,19.568553924560547,-128.37765502929688,159.23464965820312,54.25397491455078,154.6317138671875,130.6639556167987,-165.68390713788128,1499,1509,1470,1509,1472.540176487671,1539.8015564157417,1376.6643306572012,1485.1811154149532
4644,175.0612335205078,-18.708593368530273,167.6820068359375,175.3065948486328,40.21388244628906,174.75767517089844,-14.26351892507554,-174.47226007609186,1499,1509,1471,1509,1524.660404141608,1502.4766420832837,1395.459799780046,1501.6893921917042
4645,170.85121154785156,34.411903381347656,169.98822021484375,167.27561950683594,36.06918716430664,161.10723876953125,-166.93255405841046,-163.17496107573209,1499,1509,1471,1509,1456.0494806490926,1499.030822603135,1402.7036369595291,1488.3475410694402
4646,177.21897888183594,29.98088836669922,173.41285705566406,173.666748046875,47.71495819091797,169.89830017089844,-175.1926326173038,-174.27110120329124,1501,1509,1471,1509,1463.521665690663,1505.848003148706,1384.4426044407319,1500.3163284343086
4647,-172.38980102539062,51.538875579833984,-173.06137084960938,178.28857421875,44.21261215209961,176.68263244628906,173.99485090649958,-178.2416950686598,1502,1509,1472,1509,1441.7066621297242,1515.3425635576182,1389.7158962216472,1506.4740551187438
4648,176.528076171875,21.373615264892578,174.38963317871094,155.9958953857422,52.57322692871094,150.33920288085938,-171.20388003001213,-162.70732689133348,1504,1509,1473,1509,1475.937504359452,1504.6576420440376,1377.7043144769732,1479.3320671214944
4649,173.50682067871094,22.955556869506836,168.3444366455078,169.88124084472656,44.710235595703125,164.2014617919922,-165.05147090580212,-169.93622803504195,1503,1510,1471,1510,1474.9187760308998,1502.5026897856048,1388.687961863643,1495.3916839807232
4650,171.59414672851562,23.80858612060547,170.75762939453125,171.4557342529297,18.354055404663086,157.44398498535156,-161.6694896956324,-155.87589168588087,1503,1509,1472,1509,1472.7238174051868,1498.9692211957836,1434.2134312013927,1492.0781664866977
4651,6.11243200302124,-61.42005157470703,-15.530659675598145,176.6626434326172,11.204402923583984,169.9732208251953,-3.3197989889796404,-163.62259168965204,1502,1510,1471,1510,1568.739434688228,1506.1286889571306,1448.0714500239349,1503.2615834602393
4652,178.54466247558594,-34.6932258605957,172.57562255859375,171.94509887695312,18.129566192626953,159.74342346191406,-2.1011268491901887,-156.8312166947053,1502,1510,1471,1510,1544.6886768149052,1508.4338365838253,1434.5934724894362,1494.41961617008
4653,None,None,None,172.87808227539062,22.937435150146484,161.7434539794922,None,-163.6710267416145,None,None,1471,1509,None,None,1425.7918114486388,1495.7553812077367
4654,-99.79269409179688,-37.06972885131836,90.04891967773438,167.01272583007812,26.237401962280273,146.37408447265625,52.5249950115663,-155.4884673254254,1502,1510,1470,1509,1544.797845258889,1565.825646528774,1418.275294666666,1485.4151189670451
4655,None,None,None,175.9860382080078,14.19234561920166,161.9566650390625,None,-164.528393080094,None,None,1470,1508,None,None,1441.0690105745139,1499.9921638888952
4656,None,None,None,174.25601196289062,20.660245895385742,167.31602478027344,None,-165.13525171739406,None,None,1468,1507,None,None,1426.7193875130333,1496.0432702489395
4657,None,None,None,169.4887237548828,33.99610137939453,156.90560913085938,None,-164.86363114039946,None,None,1466,1508,None,None,1400.0218928831011,1490.1528037124986
4658,-60.97185516357422,-73.18121337890625,56.50298309326172,153.5477294921875,67.30712127685547,145.4129638671875,14.804968285309242,-169.44835286896978,1499,1507,1465,1507,1565.0485031737035,1524.4568944849618,1356.1348455753464,1486.721515951601
4659,-57.33207321166992,-16.42253875732422,73.17250061035156,173.38722229003906,41.251590728759766,167.6333770751953,70.70334879663334,-172.51951693402094,1498,1506,1463,1506,1516.9421605674306,1560.100456189122,1385.8540932877377,1495.8702815524723
4660,-109.86647033691406,-59.401458740234375,101.89600372314453,169.20985412597656,20.61406898498535,161.37112426757812,29.081508837561152,-153.5404916456353,1497,1503,1461,1504,1552.9490740237356,1534.1172089860106,1418.7514209375645,1482.9729020991037
4661,0.1590886116027832,-9.233813285827637,12.770977020263672,175.60751342773438,23.122737884521484,168.56683349609375,-0.9784867796214,-169.83149381651893,1500,1503,1460,1503,1509.4673601340646,1502.838302445604,1413.2684445054758,1494.6181819712622
4662,4.870719909667969,7.224984169006348,17.0340576171875,170.5957489013672,9.710264205932617,167.55450439453125,-146.18720492747812,-136.32180513205304,1500,1502,1459,1503,1492.5798153022263,1497.0302192863085,1438.591417631003,1483.5119894311576
4663,77.62554168701172,54.24454116821289,76.4583740234375,171.6556854248047,11.344634056091309,171.2200164794922,-144.88076071371617,-144.12073508802044,1501,1502,1458,1505,1455.5549734961594,1470.0378975521937,1434.1980901721452,1487.7834147434448
4664,56.069000244140625,42.606327056884766,58.475425720214844,174.72830200195312,19.231101989746094,172.47169494628906,-137.94627911613142,-165.24460700601443,1501,1502,1458,1504,1463.0903912926856,1467.8016195845544,1417.815731517078,1493.416320379151
4665,75.04084014892578,75.85690307617188,69.24555206298828,176.53240966796875,11.948761940002441,169.90821838378906,-166.3179043393747,-164.04955379498267,1500,1502,1457,1503,1445.6974430959012,1488.7804395469443,1431.9485378421516,1495.8400509194491
4666,7.0750346183776855,47.31537628173828,5.783142566680908,175.82711791992188,4.357630252838135,171.401123046875,-173.51921135243222,-136.32131282940415,1499,1503,1457,1503,1458.5696882913453,1498.4072796350213,1448.0341597150502,1494.4384354140864
4667,3.712238311767578,60.07068634033203,5.273317337036133,172.19432067871094,2.964134693145752,173.1590118408203,-177.86532343466553,-110.86977544687139,1497,1502,1457,1503,1445.8681451523498,1500.09409166352,1450.8981211899577,1486.9954308477431
4668,7.436905384063721,8.290193557739258,12.730243682861328,172.1843719482422,-9.923954963684082,173.97169494628906,-138.38517595796534,-37.85595685019545,1495,1501,1453,1499,1487.213910222525,1494.0835827650376,1473.1638914083069,1483.3277172917947
4669,-179.02267456054688,-20.986053466796875,147.80218505859375,174.36122131347656,-14.716944694519043,173.95741271972656,2.5460758017688425,-20.50980812771539,1494,1499,1450,1497,1511.9070359559012,1499.796266416089,1480.4852807527511,1485.5960720936996
4670,3.9075376987457275,-10.140536308288574,7.834554672241211,76.74129486083984,39.88792037963867,82.98861694335938,-20.857390468247367,-130.65135914421887,1490,1491,1446,1488,1498.451034523388,1487.780062968104,1369.686739691563,1399.125145792183
4671,7.607176780700684,-78.95207977294922,-5.542855739593506,167.50022888183594,29.98822021484375,163.38365173339844,-1.4805992782599202,-159.44117400758103,1487,1491,1443,1488,1530.1845596124897,1489.8838049778974,1384.0210078168593,1465.8796128724396
4672,None,None,None,170.59494018554688,9.624002456665039,157.71359252929688,None,-136.0590067306328,None,None,1484,1495,None,None,1466.780276593374,1478.405344162429
4673,None,None,None,-178.00926208496094,-22.379047393798828,160.88824462890625,None,4.822510817539583,None,None,1478,1496,None,None,1521.0227459647617,1499.6297437852709
4674,None,None,None,173.3724365234375,-30.9779052734375,175.4342803955078,None,-10.882374190751225,None,None,1481,1495,None,None,1535.044288214686,1484.6099515427395
4675,None,None,None,25.526546478271484,25.5328311920166,34.602996826171875,None,-137.94539562678966,None,None,1483,1496,None,None,1438.173061595506,1455.560220380658
4676,19.821409225463867,49.08378982543945,14.055891036987305,165.1066131591797,12.581911087036133,148.8056182861328,-163.62212523958885,-130.97079115148622,1510,1485,1480,1496,1475.994930002711,1475.006030817672,1457.1273120719763,1469.6608756364537
4677,None,None,None,2.943695545196533,27.853961944580078,3.735705852508545,None,-174.44938795248126,None,None,1485,1495,None,None,1439.2124817002602,1490.5503386987875
4678,None,None,None,120.15135955810547,71.82264709472656,111.16027069091797,None,-164.1496596495672,None,None,1487,1494,None,None,1397.6910281821142,1468.6433368201558
4679,None,None,None,-177.9977569580078,51.668479919433594,-179.44918823242188,None,178.41766345321778,None,None,1477,1495,None,None,1388.358808975663,1497.4486247834218
4680,None,None,None,165.34413146972656,18.98473358154297,153.74293518066406,None,-143.66777016780037,None,None,1478,1496,None,None,1441.8899021407753,1469.443210010893
4681,None,None,None,-7.772376537322998,-22.969545364379883,23.03729820251465,None,17.69642552326962,None,None,1484,1495,None,None,1521.8534540666865,1507.0779761700776
4682,None,None,None,0.018058041110634804,28.687381744384766,1.3259422779083252,None,-179.9669990652879,None,None,1493,1493,None,None,1454.597574852259,1492.9778811619983
4683,None,None,None,2.968428373336792,36.713722229003906,-1.3271621465682983,None,-176.02769478468653,None,None,1490,1495,None,None,1439.7833598178358,1491.5129012872721
4684,None,None,None,162.817138671875,27.118356704711914,161.33262634277344,None,-150.02149850214934,None,None,1478,1495,None,None,1428.7703481372116,1466.6018711551499
4685,None,None,None,-141.46229553222656,-75.2950210571289,137.02809143066406,None,9.28606567031403,None,None,1415,1489,None,None,1527.2005013619346,1507.3455189525282
4686,36.67930603027344,59.24555206298828,34.668819427490234,157.1045379638672,45.46823501586914,155.38888549804688,-160.4327477617287,-159.05597965214142,1503,1496,1476,1494,1453.1567301389205,1478.2837038487332,1396.1594795208737,1463.4415630327921
4687,49.732749938964844,43.302711486816406,53.59251403808594,163.23065185546875,21.349023818969727,156.99342346191406,-141.0050062178756,-143.5672103517458,1501,1487,1476,1498,1458.4771256840759,1452.5718067311896,1434.8625425348982,1467.6344961671853
4688,None,None,None,44.4598274230957,46.146907806396484,48.357364654541016,None,-146.06279673519134,None,None,1477,1497,None,None,1396.2347194657502,1442.6518278651477
4689,25.38006591796875,51.33018112182617,26.217416763305664,153.2677001953125,47.470272064208984,147.1350555419922,-161.06703254282937,-157.57818035346207,1501,1487,1476,1498,1451.0313809653308,1469.8597897126579,1392.727281681153,1463.640356727947
4690,-0.9491993188858032,30.135469436645508,-2.201747417449951,6.4740118980407715,25.8089656829834,11.953094482421875,178.36539743292286,-166.8761176473471,1500,1461,1477,1498,1467.3669943343746,1461.9312461048642,1428.23833802654,1486.6313779556153
4691,3.3688652515411377,17.530485153198242,-1.4659862518310547,-2.360645294189453,27.786474227905273,7.192048072814941,-169.46172275121404,175.53043017349813,1499,1461,1476,1497,1479.1199275176325,1457.3017072732719,1422.8557291624338,1501.1541459016848
4692,None,None,None,16.20345687866211,46.824607849121094,18.894424438476562,None,-165.32820369495573,None,None,1475,1497,None,None,1391.8640630936363,1475.2334295953146
4693,None,None,None,15.812063217163086,39.319053649902344,18.844358444213867,None,-161.59858247095354,None,None,1474,1494,None,None,1402.3988871336246,1470.1795124415507
4694,None,None,None,7.512292385101318,34.955360412597656,11.273560523986816,None,-169.40666813559665,None,None,1474,1495,None,None,1409.2579986631515,1482.8916622330012
4695,None,None,None,5.834603786468506,44.59213638305664,2.9840338230133057,None,-174.1127615906686,None,None,1483,1497,None,None,1414.9006334577007,1489.977944564704
4696,None,None,None,8.99908447265625,39.72584915161133,12.181682586669922,None,-169.33970383426453,None,None,1481,1497,None,None,1416.449398811941,1484.8493594101903
4697,None,None,None,4.293582916259766,36.65388488769531,11.158154487609863,None,-174.25476285920442,None,None,1479,1498,None,None,1415.12317767224,1491.5733059276834
4698,None,None,None,-0.36793819069862366,24.071802139282227,6.845968246459961,None,179.17643907664177,None,None,1478,1499,None,None,1434.3567139621107,1499.6273652407976
4699,None,None,None,-8.736862182617188,48.358421325683594,-0.9153954982757568,None,172.30831834260758,None,None,1479,1498,None,None,1399.7844887466342,1508.6986466199883
4700,None,None,None,7.741588592529297,26.630172729492188,20.760765075683594,None,-164.96269521934062,None,None,1477,1497,None,None,1429.0393997642263,1484.115521348375
4701,None,None,None,-4.785316467285156,-12.951632499694824,2.1328632831573486,None,19.937692517750314,None,None,1479,1496,None,None,1502.0852294220279,1504.3739173838312
4702,None,None,None,37.67274856567383,48.25910568237305,48.37807846069336,None,-151.3964409217515,None,None,1475,1498,None,None,1390.683556482129,1452.022387956043
4703,3.228475570678711,-17.654260635375977,12.46844482421875,4.70435905456543,51.38089370727539,7.461330413818359,-10.034856076000422,-176.2515686213541,1459,1458,1478,1496,1472.6472609514103,1455.5850582757118,1393.6182583250688,1490.4716485426375
4704,None,None,None,-172.13589477539062,-51.9903678894043,168.83892822265625,None,6.103760129913685,None,None,1478,1496,None,None,1563.093983004176,1505.0995716348282
4705,None,None,None,2.4204461574554443,36.360260009765625,10.225423812866211,None,-176.71679091443923,None,None,1479,1495,None,None,1416.7496511641762,1491.4289706963375
4706,-8.773027420043945,-71.82290649414062,11.71998119354248,-46.17829895019531,-71.11712646484375,45.705745697021484,2.86690077309206,13.862634443662584,1460,1456,1475,1494,1504.6545523270643,1458.2362400791578,1582.8647673359787,1520.6191908687767
4707,None,None,None,0.276481032371521,5.374787330627441,-4.264528751373291,None,-177.0639187480902,None,None,1482,1493,None,None,1472.8203184874494,1492.5291815932424
4708,None,None,None,157.37252807617188,24.42131996154785,140.05889892578125,None,-139.72500262932917,None,None,1482,1495,None,None,1441.4825581168357,1460.6690964181837
4709,None,None,None,1.8785408735275269,21.089048385620117,5.083779335021973,None,-175.1414275540544,None,None,1482,1493,None,None,1447.0976066583307,1490.0332293643007
4710,None,None,None,-2.2030537128448486,10.569403648376465,11.656139373779297,None,168.35899699938886,None,None,1484,1493,None,None,1466.7579157375883,1496.552152497862
4711,None,None,None,-35.62644958496094,-31.99953842163086,50.65199661254883,None,42.990612554031955,None,None,1480,1496,None,None,1534.580980971891,1546.8808716905821
4712,None,None,None,2.8580281734466553,40.716819763183594,8.806410789489746,None,-176.68429142584262,None,None,1484,1495,None,None,1421.3771895947416,1491.371965050504
4713,None,None,None,-3.1900105476379395,12.877802848815918,1.7499008178710938,None,166.32006723253772,None,None,1483,1495,None,None,1461.1584975681712,1500.3162807120189
4714,None,None,None,-6.380978107452393,20.58749771118164,1.441969871520996,None,163.51775198298157,None,None,1484,1495,None,None,1450.2428075815747,1504.9879602815026
4715,None,None,None,179.53143310546875,-44.763763427734375,175.47666931152344,None,-0.4724234831421568,None,None,1471,1496,None,None,1558.318980734925,1495.2800085409838
4716,None,None,None,-179.29168701171875,-11.641145706176758,167.76455688476562,None,3.4338236637052333,None,None,1470,1494,None,None,1494.011979775071,1495.4408000884146
4717,None,None,None,-156.00100708007812,-48.94245910644531,147.83216857910156,None,19.50793362692535,None,None,1474,1494,None,None,1559.2076909445657,1524.1869046034838
4718,None,None,None,175.48895263671875,21.516998291015625,157.08273315429688,None,-168.71792364125764,None,None,1423,1496,None,None,1377.8863960602714,1487.000087704842
