frame,distance,adult_speed,child_speed
1,210.15232570685484,None,None
2,210.11484954662296,34.35921354681384,33.333333333333336
3,220.1618722667483,67.38557951469002,115.39638872431078
4,225.22044756193876,55.787497685047526,178.57142857142856
5,220.52040721892385,70.71067811865476,300.46260628866577
6,225.01999911119012,89.49974347244047,45.17539514526256
7,227.5,15.971914124998497,71.42857142857142
8,228.5087525675986,23.570226039551585,16.666666666666668
9,230.51952194987737,15.971914124998497,35.71428571428571
10,233.86160437318478,31.94382824999702,147.0804305855287
11,222.87945172222584,53.35936864527369,145.53540997144137
12,222.9910312097776,55.78749768504757,83.29931278350435
13,221.6782578423062,28.571428571428545,143.03560281786264
14,224.43930137121706,16.666666666666682,67.18548123582131
15,219.49259668608414,28.571428571428545,103.01575072754245
16,215.06568763984646,111.57499537009514,86.01138984851646
17,219.9801127374927,30.04626062886655,256.7153633458225
18,219.25783908448975,15.971914124998433,159.71914124998435
19,215.5388596054085,58.90150893739547,28.571428571428726
20,213.243991709028,33.33333333333331,52.70462766947295
21,213.693706037403,14.285714285714272,42.85714285714282
22,208.5815188361615,57.58755534498959,51.50787536377123
23,209.31614844536003,47.140452079103305,52.70462766947314
24,205.23157651784484,61.028598180839445,58.9015089373951
25,204.26698215815497,14.285714285714272,20.2030508910442
26,194.83326204732086,137.43685418725522,60.0925212577331
27,188.40448508461787,64.28571428571443,58.901508937395285
28,180.7242374447877,65.85388898066343,86.01138984851632
29,175.82377541163197,71.20003121097936,60.0925212577331
30,167.15935510763376,38.46546290810369,173.7932151513781
31,164.39586369492392,45.73660169594888,162.882203585591
32,158.8238017426859,68.71842709362761,190.0292375165228
33,148.4764291057675,71.78482586514937,172.61494247992286
34,134.20599837563148,144.45534582969003,198.07749462659987
35,129.24782396620841,134.37096247164138,67.18548123582069
36,124.88794977899188,74.5736179207903,52.00078492343272
37,123.39469194418372,95.8314847499912,38.46546290810369
38,126.53062870309307,157.2330188676099,83.74896350934067
39,126.18339827409943,31.943828249996866,79.85957062499217
40,135.6502856613284,97.15336077668196,72.84313590846851
41,146.32156368765337,150.9230856356235,83.33333333333326
42,152.9477034806342,83.29931278350449,58.901508937395285
43,161.01242188104618,51.50787536377106,71.42857142857113
44,168.1643541301188,116.66666666666742,50.68968775248549
45,174.42763542512407,65.85388898066321,42.857142857142684
46,182.53561296360775,79.85957062499267,42.857142857142954
47,196.88829320200833,105.4092553389459,170.98570440569313
48,210.83702236561774,35.71428571428579,167.20999872456647
49,219.4196891803468,86.01138984851605,172.0227796970321
50,224.46881743351346,76.82953714410675,158.11388300841764
51,226.947130407062,114.50871101343955,72.84313590846898
52,230.26940743398808,228.68300847974513,128.76968840942848
53,229.31419493786248,58.33333333333328,41.66666666666663
54,235.16164653276266,71.78482586514892,110.88696211614258
55,236.00847442411893,43.44830378784452,7.142857142857159
56,233.0906476030302,184.0893502864542,34.359213546813805
57,231.94018625499118,43.44830378784452,21.428571428571477
58,234.8323870338161,14.285714285714228,45.17539514526238
59,229.6981715208025,134.37096247164337,68.71842709362812
60,230.05434140654683,157.7908716741031,52.00078492343206
61,222.64770378335368,147.2537723434882,65.85388898066363
62,225.31588936424347,8.333333333333265,37.26779962499619
63,228.25698236855757,28.571428571428818,40.40610178208878
64,220.4948979001555,79.85957062499217,51.50787536377106
65,221.56263222845138,78.61650943380553,41.66666666666694
66,214.41140361463985,147.2537723434873,31.943828249996866
67,212.6881519972375,128.76968840942766,15.971914124998433
68,205.20477577288497,171.7960677340703,60.092521257733544
69,203.05479556021325,200.1275103731692,20.203050891044136
